scenario,ticker,strategy,position,entry_date,exit_date,pnl,cum_pnl,series_id,initial_balance,equity,return_pct,prev_equity,trade_return_pct
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-04-30,2025-05-01,261.3836103686481,25303.29649856867,SPY|short|strangle,100000.0,125303.29649856867,0.2530329649856866,125041.91288820002,0.0020903679760749597
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-01,2025-05-02,227.2538846426105,25530.55038321128,SPY|short|strangle,100000.0,125530.55038321129,0.2553055038321128,125303.29649856867,0.0018136305348136345
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-02,2025-05-05,3162.0548493381393,28692.60523254942,SPY|short|strangle,100000.0,128692.60523254942,0.2869260523254942,125530.55038321129,0.025189524300540618
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-05,2025-05-06,529.4971403152194,29222.10237286464,SPY|short|strangle,100000.0,129222.10237286464,0.29222102372864645,128692.60523254942,0.004114433299088244
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-06,2025-05-07,587.2585813350943,29809.360954199736,SPY|short|strangle,100000.0,129809.36095419974,0.2980936095419975,129222.10237286464,0.004544567613058838
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-07,2025-05-08,418.2022717360269,30227.563225935763,SPY|short|strangle,100000.0,130227.56322593577,0.3022756322593576,129809.36095419974,0.00322166497594561
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-08,2025-05-09,585.5885727979967,30813.151798733757,SPY|short|strangle,100000.0,130813.15179873376,0.3081315179873376,130227.56322593577,0.004496656147839004
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-09,2025-05-12,626.50691030487,31439.658709038627,SPY|short|strangle,100000.0,131439.65870903863,0.3143965870903862,130813.15179873376,0.004789326621139744
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-12,2025-05-13,648.1957295206412,32087.85443855927,SPY|short|strangle,100000.0,132087.85443855927,0.3208785443855926,131439.65870903863,0.004931508008214777
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-13,2025-05-14,638.3602020370872,32726.214640596358,SPY|short|strangle,100000.0,132726.21464059636,0.3272621464059635,132087.85443855927,0.004832845568961988
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-14,2025-05-15,678.6194072218295,33404.834047818185,SPY|short|strangle,100000.0,133404.83404781818,0.33404834047818177,132726.21464059636,0.005112926704490398
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-15,2025-05-16,645.992641102348,34050.82668892053,SPY|short|strangle,100000.0,134050.82668892053,0.3405082668892052,133404.83404781818,0.004842348073164993
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-16,2025-05-19,2971.6122817015994,37022.438970622134,SPY|short|strangle,100000.0,137022.43897062214,0.3702243897062214,134050.82668892053,0.022167802729016715
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-19,2025-05-20,563.8929971510897,37586.33196777322,SPY|short|strangle,100000.0,137586.3319677732,0.3758633196777321,137022.43897062214,0.004115333235835843
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-20,2025-05-21,480.5973650101969,38066.92933278342,SPY|short|strangle,100000.0,138066.92933278342,0.38066929332783417,137586.3319677732,0.0034930603798840063
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-21,2025-05-22,551.1778502101688,38618.10718299359,SPY|short|strangle,100000.0,138618.10718299358,0.3861810718299359,138066.92933278342,0.003992106240602064
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-22,2025-05-23,-62.86887350494089,38555.238309488646,SPY|short|strangle,100000.0,138555.23830948863,0.3855523830948864,138618.10718299358,-0.0004535401238883313
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-23,2025-05-27,1000.1998769756899,39555.43818646434,SPY|short|strangle,100000.0,139555.43818646434,0.3955543818646434,138555.23830948863,0.0072187806767836475
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-27,2025-05-28,257.5600024125383,39812.998188876874,SPY|short|strangle,100000.0,139812.99818887687,0.3981299818887687,139555.43818646434,0.0018455748178613036
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-28,2025-05-29,-180.49446138779285,39632.503727489086,SPY|short|strangle,100000.0,139632.5037274891,0.396325037274891,139812.99818887687,-0.0012909705372597645
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-29,2025-05-30,273.05677667265945,39905.560504161745,SPY|short|strangle,100000.0,139905.56050416175,0.39905560504161763,139632.5037274891,0.001955538784906164
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-05-30,2025-06-02,1054.1574402670642,40959.717944428805,SPY|short|strangle,100000.0,140959.7179444288,0.40959717944428786,139905.56050416175,0.007534778721219635
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-06-02,2025-06-03,242.65377193391305,41202.37171636272,SPY|short|strangle,100000.0,141202.37171636272,0.4120237171636272,140959.7179444288,0.0017214405326036165
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-06-03,2025-06-04,177.55799199585226,41379.92970835857,SPY|short|strangle,100000.0,141379.92970835857,0.41379929708358576,141202.37171636272,0.0012574717395860613
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-06-04,2025-06-05,119.49631500193573,41499.42602336051,SPY|short|strangle,100000.0,141499.42602336052,0.4149942602336052,141379.92970835857,0.0008452141350503936
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-06-05,2025-06-06,-305.045064900389,41194.38095846012,SPY|short|strangle,100000.0,141194.38095846013,0.4119438095846013,141499.42602336052,-0.002155804256407572
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-06-06,2025-06-09,646.0136647430716,41840.39462320319,SPY|short|strangle,100000.0,141840.3946232032,0.4184039462320319,141194.38095846013,0.004575349672967021
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-06-09,2025-06-10,152.52423954520032,41992.91886274839,SPY|short|strangle,100000.0,141992.9188627484,0.4199291886274841,141840.3946232032,0.0010753230061886008
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-06-10,2025-06-11,127.81254997233509,42120.73141272073,SPY|short|strangle,100000.0,142120.73141272072,0.42120731412720724,141992.9188627484,0.0009001332671798925
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-06-11,2025-06-12,173.7635070132137,42294.49491973394,SPY|short|strangle,100000.0,142294.49491973393,0.4229449491973394,142120.73141272072,0.0012226471485613307
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-06-12,2025-06-13,-123.56726511300076,42170.92765462094,SPY|short|strangle,100000.0,142170.92765462093,0.4217092765462094,142294.49491973393,-0.0008683910448025632
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-06-13,2025-06-16,530.375379170472,42701.30303379141,SPY|short|strangle,100000.0,142701.30303379142,0.42701303033791427,142170.92765462093,0.0037305473623899044
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-06-16,2025-06-17,112.06011737138351,42813.3631511628,SPY|short|strangle,100000.0,142813.3631511628,0.428133631511628,142701.30303379142,0.0007852774641087045
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-06-17,2025-06-18,147.81699615889602,42961.18014732169,SPY|short|strangle,100000.0,142961.1801473217,0.42961180147321687,142813.3631511628,0.0010350361681661193
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-06-18,2025-06-20,381.3074106126471,43342.487557934335,SPY|short|strangle,100000.0,143342.48755793434,0.4334248755793433,142961.1801473217,0.002667209449584211
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-06-20,2025-06-23,646.0940180950614,43988.5815760294,SPY|short|strangle,100000.0,143988.5815760294,0.43988581576029384,143342.48755793434,0.00450734481522048
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-06-23,2025-06-24,-126.04807996927707,43862.533496060125,SPY|short|strangle,100000.0,143862.53349606012,0.4386253349606011,143988.5815760294,-0.0008754033034398681
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-06-24,2025-06-25,147.79328063936623,44010.32677669949,SPY|short|strangle,100000.0,144010.32677669948,0.44010326776699493,143862.53349606012,0.0010273229384175537
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-06-25,2025-06-26,38.98316636601612,44049.309943065506,SPY|short|strangle,100000.0,144049.3099430655,0.44049309943065507,144010.32677669948,0.00027069702040509154
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-06-26,2025-06-27,90.58445537717353,44139.89439844268,SPY|short|strangle,100000.0,144139.89439844267,0.4413989439844268,144049.3099430655,0.0006288433829566861
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-06-27,2025-06-30,369.7883648243063,44509.68276326698,SPY|short|strangle,100000.0,144509.682763267,0.4450968276326699,144139.89439844267,0.002565482418088282
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-06-30,2025-07-01,119.06015143014463,44628.742914697126,SPY|short|strangle,100000.0,144628.74291469713,0.44628742914697117,144509.682763267,0.0008238904767730111
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-01,2025-07-02,114.5971529965409,44743.34006769367,SPY|short|strangle,100000.0,144743.34006769367,0.4474334006769367,144628.74291469713,0.0007923539310863745
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-02,2025-07-03,41.92736910823464,44785.26743680191,SPY|short|strangle,100000.0,144785.26743680192,0.4478526743680191,144743.34006769367,0.0002896670001440206
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-03,2025-07-07,548.5004358317151,45333.767872633616,SPY|short|strangle,100000.0,145333.76787263362,0.4533376787263361,144785.26743680192,0.0037883718802476426
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-07,2025-07-08,74.96899804913983,45408.73687068276,SPY|short|strangle,100000.0,145408.73687068277,0.45408736870682764,145333.76787263362,0.000515840187359902
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-08,2025-07-09,6.2108990649578,45414.94776974772,SPY|short|strangle,100000.0,145414.94776974773,0.45414947769747727,145408.73687068277,4.271338296873713e-05
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-09,2025-07-10,84.88742517292746,45499.83519492065,SPY|short|strangle,100000.0,145499.83519492066,0.45499835194920646,145414.94776974773,0.0005837599674232908
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-10,2025-07-11,24.18217374310234,45524.01736866375,SPY|short|strangle,100000.0,145524.01736866374,0.4552401736866374,145499.83519492066,0.0001662006950778081
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-11,2025-07-14,181.25123842548265,45705.26860708923,SPY|short|strangle,100000.0,145705.26860708924,0.45705268607089233,145524.01736866374,0.0012455073856730415
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-14,2025-07-15,-50.149714609112266,45655.11889248012,SPY|short|strangle,100000.0,145655.11889248012,0.4565511889248013,145705.26860708924,-0.00034418600705748433
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-15,2025-07-16,26.327120461773063,45681.44601294189,SPY|short|strangle,100000.0,145681.4460129419,0.45681446012941884,145655.11889248012,0.0001807497097387099
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-16,2025-07-17,52.543605096749985,45733.98961803864,SPY|short|strangle,100000.0,145733.98961803864,0.4573398961803865,145681.4460129419,0.0003606746537378698
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-17,2025-07-18,25.916727525188378,45759.90634556383,SPY|short|strangle,100000.0,145759.90634556382,0.45759906345563817,145733.98961803864,0.00017783584730723972
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-18,2025-07-21,175.6368860110938,45935.54323157492,SPY|short|strangle,100000.0,145935.54323157493,0.4593554323157494,145759.90634556382,0.0012049739219418705
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-21,2025-07-22,46.65348542867457,45982.1967170036,SPY|short|strangle,100000.0,145982.1967170036,0.4598219671700359,145935.54323157493,0.00031968555703145883
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-22,2025-07-23,-51.32313483592162,45930.873582167675,SPY|short|strangle,100000.0,145930.87358216767,0.45930873582167675,145982.1967170036,-0.00035157119148861014
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-23,2025-07-24,47.55313828459643,45978.42672045227,SPY|short|strangle,100000.0,145978.42672045226,0.4597842672045227,145930.87358216767,0.0003258607114266414
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-24,2025-07-25,40.65394722939686,46019.08066768167,SPY|short|strangle,100000.0,146019.08066768167,0.4601908066768168,145978.42672045226,0.00027849284406420484
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-25,2025-07-28,143.29993283289846,46162.38060051457,SPY|short|strangle,100000.0,146162.38060051456,0.46162380600514563,146019.08066768167,0.000981378133444275
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-28,2025-07-29,18.96115698209553,46181.341757496666,SPY|short|strangle,100000.0,146181.34175749667,0.46181341757496663,146162.38060051456,0.000129726656778528
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-29,2025-07-30,28.061483584183833,46209.40324108084,SPY|short|strangle,100000.0,146209.40324108084,0.4620940324108085,146181.34175749667,0.00019196351084761298
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-30,2025-07-31,-177.65225540019273,46031.75098568066,SPY|short|strangle,100000.0,146031.75098568067,0.46031750985680664,146209.40324108084,-0.0012150535564888845
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-07-31,2025-08-01,-108.91296034009088,45922.83802534056,SPY|short|strangle,100000.0,145922.83802534058,0.45922838025340584,146031.75098568067,-0.0007458169857236765
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-01,2025-08-04,49.577328556506956,45972.41535389707,SPY|short|strangle,100000.0,145972.4153538971,0.4597241535389709,145922.83802534058,0.00033975030384138694
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-04,2025-08-05,57.48757672839895,46029.90293062547,SPY|short|strangle,100000.0,146029.90293062548,0.46029902930625477,145972.4153538971,0.00039382493321786483
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-05,2025-08-06,36.82882862595568,46066.73175925142,SPY|short|strangle,100000.0,146066.73175925142,0.4606673175925142,146029.90293062548,0.0002522005965001016
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-06,2025-08-07,-102.36815865270484,45964.36360059872,SPY|short|strangle,100000.0,145964.3636005987,0.459643636005987,146066.73175925142,-0.000700831444777097
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-07,2025-08-08,18.61009491746927,45982.973695516186,SPY|short|strangle,100000.0,145982.97369551618,0.4598297369551618,145964.3636005987,0.00012749752376814346
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-08,2025-08-11,184.1578264339997,46167.13152195019,SPY|short|strangle,100000.0,146167.13152195018,0.4616713152195018,145982.97369551618,0.001261502090086935
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-11,2025-08-12,-10.953880707305018,46156.17764124288,SPY|short|strangle,100000.0,146156.1776412429,0.4615617764124289,146167.13152195018,-7.494079272986249e-05
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-12,2025-08-13,8.910043712378865,46165.087684955266,SPY|short|strangle,100000.0,146165.08768495527,0.46165087684955264,146156.1776412429,6.096248448867888e-05
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-13,2025-08-14,44.677210732666936,46209.76489568793,SPY|short|strangle,100000.0,146209.76489568793,0.4620976489568793,146165.08768495527,0.00030566266842711677
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-14,2025-08-15,43.78604336080946,46253.55093904874,SPY|short|strangle,100000.0,146253.55093904876,0.4625355093904875,146209.76489568793,0.00029947413835216977
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-15,2025-08-18,227.942767577623,46481.49370662636,SPY|short|strangle,100000.0,146481.49370662635,0.46481493706626353,146253.55093904876,0.0015585451848113981
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-18,2025-08-19,55.49213036561423,46536.985836991975,SPY|short|strangle,100000.0,146536.98583699198,0.46536985836991973,146481.49370662635,0.0003788337281483084
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-19,2025-08-20,56.697196796865626,46593.68303378884,SPY|short|strangle,100000.0,146593.68303378884,0.46593683033788835,146536.98583699198,0.00038691390076724856
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-20,2025-08-21,48.5495258974762,46642.232559686316,SPY|short|strangle,100000.0,146642.23255968632,0.46642232559686314,146593.68303378884,0.0003311842972543767
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-21,2025-08-22,-8.831107465976004,46633.40145222034,SPY|short|strangle,100000.0,146633.40145222034,0.46633401452220347,146642.23255968632,-6.0222129135831084e-05
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-22,2025-08-25,272.06332308003545,46905.46477530038,SPY|short|strangle,100000.0,146905.46477530038,0.46905464775300376,146633.40145222034,0.0018553980224531976
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-25,2025-08-26,85.12738431483723,46990.59215961522,SPY|short|strangle,100000.0,146990.59215961522,0.4699059215961521,146905.46477530038,0.000579470508092017
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-26,2025-08-27,81.57849779170971,47072.170657406925,SPY|short|strangle,100000.0,147072.1706574069,0.4707217065740692,146990.59215961522,0.0005549912861302352
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-27,2025-08-28,69.45574390230007,47141.62640130922,SPY|short|strangle,100000.0,147141.62640130921,0.4714162640130921,147072.1706574069,0.00047225619634112684
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-28,2025-08-29,70.63438547009986,47212.26078677933,SPY|short|strangle,100000.0,147212.26078677934,0.47212260786779336,147141.62640130921,0.0004800435281138865
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-08-29,2025-09-02,40.4271123179754,47252.6878990973,SPY|short|strangle,100000.0,147252.6878990973,0.4725268789909731,147212.26078677934,0.00027461783483190706
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-02,2025-09-03,-13.482559578391943,47239.20533951891,SPY|short|strangle,100000.0,147239.2053395189,0.4723920533951891,147252.6878990973,-9.156070269923129e-05
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-03,2025-09-04,76.00796892372472,47315.21330844263,SPY|short|strangle,100000.0,147315.21330844262,0.47315213308442616,147239.2053395189,0.000516220993915703
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-04,2025-09-05,-1.4069572395090972,47313.80635120312,SPY|short|strangle,100000.0,147313.80635120312,0.47313806351203125,147315.21330844262,-9.550658128996272e-06
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-05,2025-09-08,293.7577694814252,47607.56412068455,SPY|short|strangle,100000.0,147607.56412068455,0.4760756412068454,147313.80635120312,0.001994095304150194
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-08,2025-09-09,86.002093607358,47693.56621429191,SPY|short|strangle,100000.0,147693.5662142919,0.47693566214291905,147607.56412068455,0.0005826401520794852
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-09,2025-09-10,-80.30952422615161,47613.256690065755,SPY|short|strangle,100000.0,147613.25669006575,0.47613256690065753,147693.5662142919,-0.0005437577701226926
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-10,2025-09-11,18.19298152334227,47631.4496715891,SPY|short|strangle,100000.0,147631.4496715891,0.476314496715891,147613.25669006575,0.0001232476129263981
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-11,2025-09-12,89.35924767078001,47720.80891925988,SPY|short|strangle,100000.0,147720.80891925987,0.4772080891925987,147631.4496715891,0.0006052859866211605
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-12,2025-09-15,266.6274519569856,47987.43637121686,SPY|short|strangle,100000.0,147987.43637121687,0.47987436371216874,147720.80891925987,0.001804941726948685
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-15,2025-09-16,55.521171760201725,48042.95754297706,SPY|short|strangle,100000.0,148042.95754297706,0.4804295754297707,147987.43637121687,0.0003751749007998927
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-16,2025-09-17,46.45796140777321,48089.41550438484,SPY|short|strangle,100000.0,148089.41550438484,0.48089415504384836,148042.95754297706,0.00031381405896519193
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-17,2025-09-18,-40.50491631803246,48048.91058806681,SPY|short|strangle,100000.0,148048.9105880668,0.48048910588066795,148089.41550438484,-0.00027351661953742485
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-18,2025-09-19,35.80611801947711,48084.716706086285,SPY|short|strangle,100000.0,148084.7167060863,0.48084716706086295,148048.9105880668,0.00024185330292030664
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-19,2025-09-22,115.18634794043187,48199.90305402671,SPY|short|strangle,100000.0,148199.9030540267,0.48199903054026705,148084.7167060863,0.0007778408906913059
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-22,2025-09-23,38.99717916963337,48238.90023319635,SPY|short|strangle,100000.0,148238.90023319636,0.48238900233196347,148199.9030540267,0.0002631390329278207
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-23,2025-09-24,15.210743851709623,48254.110977048054,SPY|short|strangle,100000.0,148254.11097704805,0.4825411097704806,148238.90023319636,0.00010260966472215742
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-24,2025-09-25,0.4186641169984,48254.529641165056,SPY|short|strangle,100000.0,148254.52964116505,0.48254529641165056,148254.11097704805,2.8239629527926914e-06
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-25,2025-09-26,9.893817981323224,48264.423459146376,SPY|short|strangle,100000.0,148264.42345914638,0.48264423459146366,148254.52964116505,6.673535038200991e-05
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-26,2025-09-29,92.63871446397289,48357.06217361035,SPY|short|strangle,100000.0,148357.06217361035,0.48357062173610355,148264.42345914638,0.0006248209267107095
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-29,2025-09-30,38.122659396760966,48395.184833007115,SPY|short|strangle,100000.0,148395.1848330071,0.4839518483300711,148357.06217361035,0.0002569655858522534
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-09-30,2025-10-01,-8.023208225602787,48387.16162478151,SPY|short|strangle,100000.0,148387.1616247815,0.48387161624781494,148395.1848330071,-5.4066499762991015e-05
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-10-01,2025-10-02,-3.7162714127108387,48383.4453533688,SPY|short|strangle,100000.0,148383.4453533688,0.4838344535336878,148387.1616247815,-2.5044426835981747e-05
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-10-02,2025-10-03,23.998027731932908,48407.44338110073,SPY|short|strangle,100000.0,148407.44338110072,0.48407443381100723,148383.4453533688,0.00016172981881356534
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-10-03,2025-10-06,65.46514955182992,48472.90853065256,SPY|short|strangle,100000.0,148472.90853065255,0.4847290853065256,148407.44338110072,0.00044111769639289353
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-10-06,2025-10-07,6.201814509920304,48479.11034516248,SPY|short|strangle,100000.0,148479.11034516248,0.4847911034516248,148472.90853065255,4.1770681071017923e-05
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-10-07,2025-10-08,6.47105042202541,48485.58139558451,SPY|short|strangle,100000.0,148485.5813955845,0.484855813955845,148479.11034516248,4.3582227876921275e-05
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-10-08,2025-10-09,11.856220350494471,48497.437615935,SPY|short|strangle,100000.0,148497.437615935,0.4849743761593499,148485.5813955845,7.984762048314973e-05
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-10-09,2025-10-10,9.244541758318164,48506.68215769332,SPY|short|strangle,100000.0,148506.6821576933,0.48506682157693315,148497.437615935,6.225388065097595e-05
ivEntry+0.00_ivExit+0.00_hs0.010_xslip0.0,SPY,strangle,short,2025-10-10,2025-10-13,-237.73064106534036,48268.95151662798,SPY|short|strangle,100000.0,148268.95151662797,0.4826895151662798,148506.6821576933,-0.0016008077051570225
